url_count,email_count,num_count,word_count,char_count,url_density,num_density,avg_word_length,exclamation_count,question_count,punct_count,urgency_count,financial_count,action_count,threat_count,caps_ratio,urgency_density,unique_word_ratio,sentence_count,avg_sentence_length,placeholder_ratio,digit_char_ratio,label
0.0,0.0,0.014138118542686241,0.044944301628106254,0.03667181138215925,0.0,0.0347461418027287,0.054104256962518735,0.01932367149758454,0.0,0.008877014565198656,0.0,0.0121580547112462,0.026086956521739132,0.022222222222222223,0.0,0.0,0.38636097969627203,0.040865384615384616,0.010743446497636441,0.0347461418027287,0.013315257472560843,1
0.0,0.09523809523809523,0.008156606851549755,0.006255355612682091,0.005670826669646412,0.0,0.14153178049743387,0.06451621305506965,0.0,0.0,0.0027148151340170646,0.0056179775280898875,0.00911854103343465,0.0,0.0,0.05679862306368331,0.026845637583892617,0.6474303497842145,0.004807692307692308,0.011332801276935355,0.1604026845637584,0.11158640984483681,0
0.0,0.0,0.032082653616095705,0.07780634104541559,0.05805613559700815,0.0,0.0456003621899557,0.046378508750918895,0.0,0.0,0.035508058260794624,0.0056179775280898875,0.0060790273556231,0.008695652173913044,0.0,0.0,0.0021990104452996153,0.23578847247176002,0.07051282051282051,0.01085933086435252,0.0456003621899557,0.03202150969228274,0
0.0,0.0,0.00543773790103317,0.006598114824335904,0.003848060954402922,0.0,0.08954664668415137,0.029510659461190112,0.004830917874396135,0.0,0.003231922778591744,0.0,0.0,0.0,0.0,0.0,0.0,0.40800774557104547,0.00641025641025641,0.009186840471756672,0.08954664668415137,0.08713606167473141,1
0.0,0.09523809523809523,0.001087547580206634,0.0044987146529562975,0.004637227720006425,0.0,0.026034858387799564,0.07803435879540126,0.0,0.0006273525721455458,0.0012927691114366976,0.0056179775280898875,0.02127659574468085,0.026086956521739132,0.0,0.03130434782608696,0.037037037037037035,0.6726049277287535,0.005608974358974359,0.006983240223463686,0.05206971677559913,0.04492279036231449,1
0.0,0.0,0.000543773790103317,0.00034275921165381317,0.00022348085397621325,0.0,0.12780748663101604,0.05063074130003768,0.0,0.0,8.618460742911317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0008012820512820513,0.0025139664804469273,0.12780748663101604,0.2572420837589377,0
0.0,0.0,0.001087547580206634,0.0032133676092544984,0.0031287319556669853,0.0,0.03604826546003017,0.07210620079073377,0.00966183574879227,0.0,0.00034473842971645267,0.011235955056179775,0.0,0.0,0.0,0.0,0.10256410256410256,0.9352405351551379,0.004006410256410257,0.006703910614525139,0.03604826546003017,0.011508932706134685,1
0.0,0.0,0.003262642740619902,0.009125964010282775,0.007947537869529083,0.0,0.039052287581699346,0.06047395122865944,0.0,0.0,0.0012065845040075843,0.0,0.0,0.0,0.0,0.0,0.0,0.6024488408134864,0.005608974358974359,0.014525139664804468,0.039052287581699346,0.02320917750449733,0
0.0,0.0,0.005981511691136487,0.007326478149100256,0.006194609921153161,0.0,0.08887762001352266,0.05782511053833378,0.0024154589371980675,0.0,0.0022407997931569424,0.0,0.0,0.0,0.0,0.0,0.0,0.5993845519597161,0.007211538461538461,0.009162011173184357,0.08887762001352266,0.0484531322148684,1
0.0,0.0,0.0,0.008611825192802056,0.005035302991151555,0.0,0.0,0.02940177201870395,0.0,0.0003136762860727729,0.005214168749461346,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.34631034309539355,0.005608974358974359,0.013687150837988826,0.0,0.0,1
